celt	The Center for Engaged Learning and Teaching Research Showcase	&lt;p&gt;The Center for Engaged Learning and Teaching Research Showcase collection features the individual research projects and supplemental materials produced by CELT Fellows, Tulane students and faculty-mentors. This project documents research projects from between the years 2015 through 2017. The collection will grow to include new projects in future years to come. Research areas highlighted in this collection include the sciences and the humanities as well as inter-disciplinary projects.&lt;/p&gt;&lt;p&gt;CELT collection materials consists of posters, photos, extended abstracts, papers, and data collected from CELT-funded research projects.All of the individuals who participated in submitting work and supplemental materials have agreed to have their materials hosted online, through social media, and through the Library Web site as an exhibition.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll63	The Crescent City Pictorial	&lt;p&gt;In 1926, former school teacher and newspaper publisher O.C.W. (Orlando Capitola Ward) Taylor published a 28-page souvenir booklet dedicated "to the Progress of the Colored Citizens of New Orleans, Louisiana, "America's Most Interesting City." The Crescent City Pictorial was designed by O.T. Griffin and featured the photography of Villard Paddio. This largely visual publication featured images of African American homes, businesses, schools, churches, and social organizations, and serves as one of the best visual documents of African American life in early 20th century New Orleans.&lt;/p&gt;&lt;p&gt;Businesses include the United Industrial Life Insurance Company, Carr and Llopis Undertakers, Dorsey's Valeteria, Flint-Goodridge Hospital, Geddes and Moss Undertaking and Embalming, George D. Geddes Co. Morticians, Astoria Hotel and Restaurant, as well as various pharmacies, photography studios, and mercantile companies. Social organizations, such as the San Jacinto Club, People's Community Center, Pythian Temple, Autocrat Social and Pleasure Club, and Lions Club are also featured, as well as various schools, including New Orleans College, Xavier University, Straight College, and elementary and secondary schools.&lt;/p&gt;&lt;p&gt;For more information, please visit the Amistad Research Center's website: (http://www.amistadresearchcenter.org/).&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
jrphil	The Junior Philharmonic Society of New Orleans	&lt;p&gt;Digitizing the collection of programs, photographs, audio and video files, newspaper and magazine articles on the past performances of the Jr. Philharmonic Society of New Orleans from it's inception.The Junior Philharmonic Society of New Orleans was incorporated as a non-profit, cultural organization in the State of Louisiana in 1948 by Newcomb alumna Katherine Nolan Kammer. It's mission is to give talented, young student instrumentalists, vocalists and dancers an opportunity to perform in a recital held in a professional setting, and to teach music appreciation to children attending the programs. Performers are chosen by audition, and all performances are free and open to the public.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
moore	The Long Civil Rights Movement: Photographs from the Ronnie Moore Papers, 1964 -1972	&lt;p&gt;This digital collection, funded by the Patrick F. Taylor Foundation, consists of photographs from the Ronnie Moore papers located at the Amistad Research Center. Moore is a civil rights activist and community development consultant who trained leaders in community organization, youth development, cultural diversity, and team building. Moore was the field secretary in the South for the Congress of Racial Equality (CORE) and the executive director of the Scholarship, Education and Defense Fund for Racial Equality, Inc. (SEDFRE). These photographs were collected by Moore in his roles with CORE and SEDFRE.&lt;/p&gt;&lt;p&gt;The Ronnie Moore digital collection captures the political and social empowerment of African Americans in the South during the 1960s. Images of CORE activists, and the African American populations they served, are displayed in photographs of voter registration drives in Florida and South Carolina, freedom schools in Mississippi, and direct protest demonstrations in Louisiana and North Carolina. Images from Moore’s work with SEDFRE emphasize the economic activism carried out by African Americans during the late 1960s and 1970s in Northern states such as New Hampshire, Connecticut, New York, New Jersey, Indiana, and Maryland. Other economic initiatives depicted are farming cooperatives in Louisiana, job training for youth and adults in Mississippi, and the 1968 Poor People’s Campaign in Washington D.C.&lt;/p&gt;&lt;p&gt;Most importantly, Moore’s photographs exhibit a shift in the Civil Rights Movement from direct protests targeting disenfranchisement and segregationist practices in the 1960s, to federally funded programs that were created to raise the economic viability of African Americans in the 1970s.&lt;/p&gt;&lt;p&gt;Students, teachers, researchers, and others are encouraged to contact the Center about this digital collection and the Ronnie Moore papers. For more information, please visit the Center’s website at http://www.amistadresearchcenter.org/.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
radionovelas	The Louis J. Boeri andMinín Bujones Boeri Collection of Cuban-American Radionovelas, 1963-1970	&lt;p&gt;From his office and studios on the fifth floor of “The Freedom Tower” in Miami, Italian-American Louis J. Boeri and his company, America's Productions, Inc.(API), formed a radio programming empire, selling their products to the United States government, to 200 radio stations in Latin America and Spain, and to Spanish-language radio stations in the United States during the latter half of the 1960s. With scripts penned by acclaimed Cuban scriptwriters in exile and Mexican writers as well, America’s Production Inc. produced two types of entertainment radio programming: one kind featuring political content, and a second kind, generally characterized as ‘pure entertainment.’ The entertainment programming was designed for both U.S. Latino and Latin American audiences and the content included radionovelas/dramas, comedies, advice programs, biblical dramas, mysteries, spy stories, and variety shows.&lt;/p&gt;&lt;p&gt;The Louis J. Boeri and Minín Bujones Boeri Collection of Cuban-American Radionovelas, 1963-1970 provides over 200 titles from API’s unique entertainment catalog contained in the collection of the same name held by the Latin American Library, the vast majority of which falls within the radionovela genre. The digitized recordings come from the master reel-to-reel audio tapes created by API for its entertainment library. Each title with its constituent episodes will now be available in digital audio format for the first time since they originally aired in the late 1960s. Along with the radionovelas recordings themselves, the collection includes images of some of API’s promotional materials that describe the process of creating a radionovela program and brief storyline descriptions, ephemera, and photographs of the actors, actresses, writers, and production staff of API.&lt;/p&gt;&lt;p&gt;The digital version of the Louis J. Boeri and Minín Bujones Boeri Collection of Cuban-American Radionovelas affords a rare resource for the study of the history of the political, cultural, and commercial ties between the United States and Cuba via public broadcasting during a pivotal moment in the 2oth century. The collection offers new perspectives and insights into the use of media as political and cultural propaganda by Cuba and the United States during the Cold War era, as well as the history of popular culture and mass media in the wake of the 1959 Cuban Revolution among Spanish-speaking audiences in the United States and the Spanish-speaking countries to which the programs were exported.&lt;/p&gt;&lt;p&gt;Descripción&lt;/p&gt;&lt;p&gt;Desde su oficina y estudios en el quinto piso del "The Freedom Tower" en Miami, el empresario italoamericano Louis J. Boeri y su compañía, America's Productions, Inc. (API), formaron un imperio de programación de radio, vendiendo sus programas al gobierno estadounidense, a más de 200 emisoras de radio por toda América Latina y España, y a las emisoras de radio de habla hispana en los Estados Unidos durante la segunda mitad de los años sesenta. Con guiones escritos por aclamados guionistas cubanos exiliados y escritores mexicanos, America's Productions, Inc. producía dos tipos de programas: el primero de contenido político y el segundo, de carácter más general, se distinguía como "puro entretenimiento."Diseñado para un público latinoamericano y latino residente en EE.UU., elentretenimiento puro incluía radionovelas/dramas, comedias, programas de consejos y autoayuda, dramas bíblicos, misterios, historias de espías, y espectáculos de variedades.&lt;/p&gt;&lt;p&gt;La Colección de Radionovelas Cubanoamericanas Louis J. Boeri y Minín Bujones Boeri, 1963-1970, ofrece más de 200 títulos de la programación de la API, contenidos en la colección del mismo nombre resguardada en la Biblioteca Latinoamericana.La gran mayoría de estos títulos pertenece al género de la radionovela. Las grabaciones digitalizadas provienen de las cintas de audio maestras creadas por la API para su biblioteca de programas de entretenimiento. Cada título con sus episodios constitutivos se encuentra disponible en formato de audio digital por primera vez desde su primera transmisión a finales de la década de 1960. Junto con las grabaciones de radionovelas, la colección digital incluye imágenes de algunos de los materiales promocionales de la API que describen el proceso de creación de un programa de radionovela así como breves reseñas, publicaciones efímeras y fotografías de actores, actrices, escritores y personal de producción de la API.&lt;/p&gt;&lt;p&gt;La versión digital de la Colección Louis J. Boeri y Minín Bujones Boeri de radionovelas cubanoamericanas ofrece un recurso único para el estudio de la historia de los nexos políticos, culturales y comerciales entre Estados Unidos y Cuba a través de la radiodifusión pública durante de un momento crítico del siglo XX. La colección ofrece nuevas perspectivas e ideas sobre el uso de los medios de comunicación como propaganda política y cultural con respecto a Cuba por parte de Estados Unidos durante la Guerra Fría, así como la historia de la cultura popular y los medios de comunicación a partir de la Revolución Cubana de 1959 entre el público hispanohablante en los Estados Unidos así como en los demás países donde se exportaban estos programas.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
66204	Thelma Toole	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
53042	001 Photographs	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
brain	Tulane Brain Institute	&lt;p&gt;This collection of work reflects the scholarly and research activity of the faculty and students that are part of the Tulane Brain Institute. The Tulane Brain Institute, founded in 2016, builds upon the over 30 years of success of the Tulane Neuroscience Program. The University-wide Brain Institute was created as a transdisciplinary entity to coordinate and oversee neuroscience-related endeavors at Tulane and brings together faculty from across the University including from the Main Campus, the Health Sciences Campus, and the Tulane National Primate Research Center. The three pillars of the Tulane Brain Institute are research, education and training, and community outreach and engagement. Our vision is to create a new era of discovery, learning, and public influence in the brain sciences at Tulane.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
htmlsocial	Tulane Library Events	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll27	Tulane Library Speaker Series	&lt;p&gt;The Tulane Library Speaker Series encompasses speaker events hosted by Howard-Tilton Memorial Library and its divisions such as the Latin American Library, the Music and Media Center, and Special Collections among others. Providing students, faculty, and visiting researchers an opportunity to share their work with their peers, these Library-sponsored events seek to foster an environment of reflexive learning while supporting the robust research environment of Tulane University.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
uarchives	Tulane University Archives Historical Collection	&lt;p&gt;Tulane University was established in 1834 as a small private medical college. In 1847, it became a public multifaceted state institution, the University of Louisiana. In 1884, it once again became a private institution through the donation of Paul Tulane, a wealthy merchant intent upon giving back to the city which had given him so much. This collection represents the variety of materials held within the University Archives, its official repository. Divided into sub-collections for easier searching, each section that will be populated – Artifacts and Memorabilia, Audiovisuals, Course Catalogs, Historical Documents and Records, Photographs and Photo Albums, Publications, and Student Registers, Graduates, and Alumni Lists – offers a glimpse into the history of Tulane University. Please click on an icon below to access a particular sub-collection.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll14	Tulane University Band Historical Collection	&lt;p&gt;The Tulane University Band Historical Collection contains digitized recordings of the Tulane University Band as well as images of the original record jackets. Created between 1956 and 1981, these recordings feature several of the original compositions and arrangements of John Morrissey and Ted Demuth, both of whom conducted the University Band during this period. The original recordings are part of the Music and Media Center’s rare collections.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll13	Tulane University Football Programs	&lt;p&gt;This collection of Tulane University football programs offers a review of Tulane football history, traditions, coaches and players in a picturesque and informative manner. The programs not only give descriptions of the players and coaches, they also present reviews of past games and seasons, and many of them contain news and photographic sections featuring different aspects of campus and collegiate life. Beyond the athletic material, the programs present detailed snapshots of what was popular in the consumer realm, with graphics and advertisements that vary through time. Finally, the artwork on many of the Tulane football programs has become iconic, with the "Greenie" character popularized by John Chase in the 1950s experiencing a renaissance in the present day&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll12	Tulane University Theses and Dissertations Archive	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
usoldiers	Union Soldiers in Louisiana	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
union	Union Soldiers	&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
p16313coll11	WTUL - a collection from Tulane University's independent radio station	&lt;p&gt;WTUL is a progressive/alternative FM radio outlet in New Orleans, Louisiana, operating at 91.5 MHz. The station, operated primarily by students of Tulane University since 1962, offers a mix of cutting-edge progressive, electronica, classical, New Age, straight ahead jazz, folk, blues Latin, world reggae, show tunes, kid's show and an eclectic mix of a variety of genres. On air since 1959, this collection contains a wide range of the station's and Tulane University's history as seen through the perspective of students and music. Much of this material, including Vox publications, event flyers, selected playlists, DJ schedules, audio recorded interviews and other WTUL produced audio content, FCC documentation, station promos and more from the station's birth in 1959 to the present.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
wwiiwpa	World War II Posters by Louisiana Artists of the WPA Federal Arts Project, 1940-1941	&lt;p&gt;Twenty-eight silk screened posters created in 1940 and 1941 by the Louisiana Federal Arts Project of the WPA. They were produced under the direction of Angela Gregory, Louisiana State Supervisor for the Federal Arts Project, at the group's workshop at 718 Toulouse Street, New Orleans. Artists involved in this project included John McCrady, Roland G. Duvernet, T.A. Byrne, and others. Subjects include rationing, conservation, recruitment, public health, domestic security, national secrets, and the sale of war bonds and stamps.&lt;/p&gt;&lt;p&gt;tulane record tulane:jrphil193050&lt;/p&gt;
